CD_ESTABELECIMENTO;DSC_RAZAO_SOCIAL;NM_FANTASIA;CD_MUNICIPIO;TP_ESTABELECIMENTO;URI_MUNICIPIO
5526175;MUNICIPIO DE VITORIA;CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;3205309;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
2675110;MUNICIPIO DE VITORIA;PRONTO ATENDIMENTO PRAIA DO SUA;3205309;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
7468466;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE ITARARE;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
7468466;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE ITARARE;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
11959;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE DE MARUIPE MICHEL MINASSA;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
11959;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE DE MARUIPE MICHEL MINASSA;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
5032644;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE SANTA LUIZA DR JOSE MOYSES;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
5032644;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE SANTA LUIZA DR JOSE MOYSES;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
11975;MUNICIPIO DE VITORIA;UNIDADE DE SAUDE DO QUADRO;3205309;Unidade de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
11975;MUNICIPIO DE VITORIA;UNIDADE DE SAUDE DO QUADRO;3205309;Unidade de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
11983;MUNICIPIO DE VITORIA;CENTRO DE REFERENCIA E ATENDIMENTO AO IDOSO CRAI;3205309;Centro de Referência;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
12254;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE CONQUISTA NOVA PALESTINA;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
12254;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE CONQUISTA NOVA PALESTINA;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
12262;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE VITORIA;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
12262;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE VITORIA;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
7160305;MUNICIPIO DE VITORIA;CENTRO MUNICIPAL DE ESPECIALIDADES E SAUDE DIGITAL DE VITORI;3205309;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
7145721;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE SAO CRISTOVAO;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
7145721;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE SAO CRISTOVAO;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
3925757;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE SANTA MARTHA;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
3925757;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE SANTA MARTHA;3205309;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205309
3405702;HOSPITAL SAO LUIZ S A;HOSPITAL SAO LUIZ;3205200;Hospital;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
7727607;UBS SAO BRAZ COLATINA;UBS SAO BRAZ COLATINA;3201506;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
9053980;MUNICIPIO DE CARIACICA;CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE CARIACICA;3201308;Centro de Especialidades Odontológicas;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
144924;MUNICIPIO DE CARIACICA;REDE DE FRIO ARMAZENAMENTO E DISTRIBUICAO DE VACINAS E IMU;3201308;Rede de Frio / Armazenamento de Imunobiológicos;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
144924;MUNICIPIO DE CARIACICA;REDE DE FRIO ARMAZENAMENTO E DISTRIBUICAO DE VACINAS E IMU;3201308;Rede de Frio / Armazenamento de Imunobiológicos;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
834602;MUNICIPIO DE CARIACICA;US SAO JOAO BATISTA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
834602;MUNICIPIO DE CARIACICA;US SAO JOAO BATISTA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
48720;MUNICIPIO DE CARIACICA;CENTRO DE ATENCAO PSICOSSOCIAL INFANTOJUVENIL DE CARIACICA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
5731186;MUNICIPIO DE CARIACICA;MATERNIDADE MUNICIPAL DE CARIACICA;3201308;Maternidade;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
5731186;MUNICIPIO DE CARIACICA;MATERNIDADE MUNICIPAL DE CARIACICA;3201308;Maternidade;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
227218;MUNICIPIO DE CARIACICA;US FLEXAL II;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
227218;MUNICIPIO DE CARIACICA;US FLEXAL II;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2466333;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA PROFESSORA TEREZINHA SANTOS;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466333;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA PROFESSORA TEREZINHA SANTOS;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466368;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA MARIA LUCIA C LORA;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466368;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA MARIA LUCIA C LORA;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466384;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA NORMILIA CUNHA;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466384;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA NORMILIA CUNHA;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466392;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA RALPH DALFIOR GONCALVES;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466392;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA RALPH DALFIOR GONCALVES;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
3467619;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA DE SANTA MONICA;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
3467619;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA DE SANTA MONICA;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466414;MUNICIPIO DE GUARAPARI;UNIDADE BASICA DE SAUDE MARIA MADALENA ASTORI GOBBI;3202405;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466414;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA MARIA MADALENA ASTORI GOBBI;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
7512686;MUNICIPIO DE GUARAPARI;CENTRO MUNICIPAL DE SAUDE ARLINDA MARIA JUNQUEIRA VIONEL;3202405;Centro de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
7512686;MUNICIPIO DE GUARAPARI;CENTRO MUNICIPAL DE SAUDE ARLINDA MARIA JUNQUEIRA VIONEL;3202405;Centro de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
3467635;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA DE CAMURUGI;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
3467635;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA DE CAMURUGI;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466422;MUNICIPIO DE GUARAPARI;UPA II DR JOAO BATISTA DE ALMEIDA NETO;3202405;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466430;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA MARIO SERGIO C PEREIRA;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466430;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA MARIO SERGIO C PEREIRA;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466449;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA NARBAL DE PAULA COUTINHO;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466449;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA NARBAL DE PAULA COUTINHO;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2630044;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA LUIZ BUBACK;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2630044;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA LUIZ BUBACK;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466465;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA JADER AVELAR BOGHI;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466465;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA JADER AVELAR BOGHI;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2630052;MUNICIPIO DE GUARAPARI;UNIDADE BASICA DE SAUDE DE AMARELOS;3202405;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2490323;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA PEDRO MACHADO;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2490323;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA PEDRO MACHADO;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466287;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA THEREZA LOYOLA DE JESUS;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466287;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA THEREZA LOYOLA DE JESUS;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466295;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA DR ROBERTO CALMON;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
2466295;MUNICIPIO DE GUARAPARI;UNIDADE DE SAUDE DA FAMILIA DR ROBERTO CALMON;3202405;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202405
4010086;MUNICIPIO DE IBITIRAMA;CENTRO DE IMUNIZACAO;3202553;Centro de Imunização;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202553
4010086;MUNICIPIO DE IBITIRAMA;CENTRO DE IMUNIZACAO;3202553;Centro de Imunização;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202553
503320;MUNICIPIO DE SOORETAMA;UNIDADE ESF CENTRO;3205010;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205010
503320;MUNICIPIO DE SOORETAMA;UNIDADE ESF CENTRO;3205010;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205010
2550709;PREF MUN DE SAO MATEUS;ESF ALETILDES RODRIGUES NOVAES NOVA LIMA;3204906;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204906
9363890;UBS SAO JOAO DO JABOTI;UBS SAO JOAO DO JABOTI;3203320;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203320
9363890;UBS SAO JOAO DO JABOTI;ESF SAO JOAO DO JABOTI;3203320;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203320
2494450;HOSPITAL MERIDIONAL S A;HOSPITAL MERIDIONAL;3201308;Hospital;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
7999747;MUNICIPAL DE VILA VELHA;UNIDADE DE CUIDADOS ESPECIFICOS E SAUDE BUCAL BASICA PRAINHA;3205200;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
906522;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE ATAIDE;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
906522;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE ATAIDE;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2358298;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA IBES;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2358298;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA IBES;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2358069;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2358069;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2358328;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE JABURUNA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2358328;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE JABURUNA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
7630654;MUNICIPAL DE VILA VELHA;CONSULTORIO NA RUA;3205200;Consultório na Rua;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
7630654;MUNICIPAL DE VILA VELHA;CONSULTORIO NA RUA ATENCAO PRIMARIA;3205200;Consultório na Rua;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2403390;MUNICIPAL DE VILA VELHA;UNIDADE BASICA DE SAUDE DE SANTA RITA;3205200;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2403390;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE SANTA RITA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
3346501;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA ULISSES GUIMARAES;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
3346501;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA ULISSES GUIMARAES;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2403404;MUNICIPAL DE VILA VELHA;UNIDADE BASICA DE SAUDE SAO TORQUATO;3205200;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2403404;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE SAO TORQUATO;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
6792782;MUNICIPAL DE VILA VELHA;PRONTO ATENDIMENTO DR ANTONIO BATALHA DE BARCELLOS PA GLORIA;3205200;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
6792782;MUNICIPAL DE VILA VELHA;PRONTO ATENDIMENTO DR ANTONIO BATALHA DE BARCELLOS PA GLORIA;3205200;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
7472722;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA JARDIM COLORADO;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
7472722;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA JARDIM COLORADO;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2403412;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA TERRA VERMELHA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2403412;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA TERRA VERMELHA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
3346528;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA PONTA DA FRUTA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
3346528;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA PONTA DA FRUTA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
980838;MUNICIPAL DE VILA VELHA;UPA DE RIVIERA DA BARRA ZILDA ARNS;3205200;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2485869;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA BARRA DO JUCU;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2485869;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA BARRA DO JUCU;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2485877;MUNICIPAL DE VILA VELHA;PRONTO ATENDIMENTO DE COBILANDIA;3205200;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2485877;MUNICIPAL DE VILA VELHA;PRONTO ATENDIMENTO DE COBILANDIA;3205200;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2709368;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DIVINO ESPIRITO SANTO;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2709368;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE DIVINO ESPIRITO SANTO;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2444925;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE VALE ENCANTADO;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2444925;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE VALE ENCANTADO;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2485885;MUNICIPAL DE VILA VELHA;UNIDADE BASICA DE SAUDE DE COQUEIRAL DE ITAPARICA;3205200;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2485885;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE COQUEIRAL DE ITAPARICA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2485893;MUNICIPAL DE VILA VELHA;UNIDADE BASICA DE SAUDE DOM JOAO BATISTA;3205200;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2485893;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE DOM JOAO BATISTA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2546825;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE VILA GARRIDO;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
2546825;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE VILA GARRIDO;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
6984118;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA BARRAMARES;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
6984118;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA BARRAMARES;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
6195423;MUNICIPAL DE VILA VELHA;UNIDADE BASICA DE SAUDE DE JARDIM MARILANDIA;3205200;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
6195423;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE JARDIM MARILANDIA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
149985;MUNICIPAL DE VILA VELHA;UNIDADE DE SAUDE DA FAMILIA DE VILA BATISTA;3205200;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
149985;MUNICIPAL DE VILA VELHA;UNIDADE A P SAUDE DE VILA BATISTA;3205200;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205200
